MonthYear,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,Sales units,Turnover,Opening hours,class1,class2,class3
2.2017,Germany,42367.0,Frankfurt,16.0,Customer Services,3354.702,180.0,0.0,Type A,bad,0,0
2.2017,Germany,42367.0,Frankfurt,11.0,Delivery,4544.268,365500.0,1233564.0,Type A,bad,0,0
2.2017,Germany,42367.0,Frankfurt,17.0,others,2353.956,180.0,0.0,Type A,bad,0,0
2.2017,Germany,42367.0,Frankfurt,18.0,all,56504.385,4009420.0,13853166.0,Type A,good,1,1
2.2017,Germany,86089.0,Cologne,1.0,Dry,3266.586,638650.0,2304537.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,2.0,Frozen,1935.405,144205.0,865665.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,3.0,other,47.205,594685.0,1101564.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,4.0,Fish,2599.422,485060.0,870486.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,5.0,Fruits & Vegetables,3672.549,229080.0,5100.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,6.0,Meat,10227.75,1819545.0,6275385.0,Type A,good,1,1
2.2017,Germany,86089.0,Cologne,13.0,Food,21748.917,3911225.0,11933697.0,Type A,good,1,1
2.2017,Germany,86089.0,Cologne,7.0,Clothing,7524.477,244005.0,2107464.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,8.0,Household,1491.678,48385.0,276891.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,9.0,Hardware,3128.118,60875.0,40098.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,14.0,Non Food,12144.273,353265.0,2844453.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,15.0,Admin,4874.703,185.0,0.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,12.0,Checkout,8144.436,4264490.0,14778150.0,Type A,good,1,1
2.2017,Germany,86089.0,Cologne,16.0,Customer Services,3065.178,185.0,0.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,11.0,Delivery,4764.558,291545.0,982740.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,17.0,others,1532.589,185.0,0.0,Type A,bad,0,0
2.2017,Germany,86089.0,Cologne,18.0,all,56274.654,4264490.0,14778150.0,Type A,good,1,1
2.2017,France,98422.0,Paris (I),1.0,Dry,3442.818,425445.0,1669953.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),2.0,Frozen,2848.035,114445.0,754158.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),3.0,other,47.205,401835.0,671028.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),4.0,Fish,2583.687,289395.0,568230.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),5.0,Fruits & Vegetables,3320.085,177560.0,395811.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),6.0,Meat,8295.492,1258145.0,480654.0,Type B,bad,0,1
2.2017,France,98422.0,Paris (I),13.0,Food,20537.322,2666825.0,8919834.0,Type B,good,1,1
2.2017,France,98422.0,Paris (I),7.0,Clothing,5387.664,177085.0,1538835.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),8.0,Household,1214.742,45480.0,272457.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),9.0,Hardware,2722.155,60560.0,413568.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),14.0,Non Food,9324.561,283125.0,222480.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),15.0,Admin,3839.34,190.0,0.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),12.0,Checkout,5755.863,2949950.0,11144694.0,Type B,good,1,1
2.2017,France,98422.0,Paris (I),16.0,Customer Services,3090.354,190.0,0.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),11.0,Delivery,3612.756,363405.0,1187367.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),17.0,others,31.47,190.0,0.0,Type B,bad,0,0
2.2017,France,98422.0,Paris (I),18.0,all,46191.666,2949950.0,11144694.0,Type B,good,1,1
2.2017,France,79785.0,Paris (II),1.0,Dry,3505.758,375610.0,1330713.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),2.0,Frozen,2114.784,75460.0,427887.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),3.0,other,47.205,408170.0,682098.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),4.0,Fish,1677.351,284060.0,512907.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),5.0,Fruits & Vegetables,2401.161,180875.0,370998.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),6.0,Meat,9459.882,1861745.0,8982069.0,Type A,good,1,1
2.2017,France,79785.0,Paris (II),13.0,Food,19206.141,3185920.0,12306672.0,Type A,good,1,1
2.2017,France,79785.0,Paris (II),7.0,Clothing,6300.294,168290.0,1598451.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),8.0,Household,1630.146,57835.0,273402.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),9.0,Hardware,2070.726,58350.0,421953.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),14.0,Non Food,10001.166,284475.0,2293806.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),15.0,Admin,3940.044,195.0,0.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),12.0,Checkout,6215.325,3470395.0,1400478.0,Type A,bad,0,1
2.2017,France,79785.0,Paris (II),16.0,Customer Services,3219.381,195.0,0.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),11.0,Delivery,2571.099,186375.0,796737.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),17.0,others,1510.56,195.0,0.0,Type A,bad,0,0
2.2017,France,79785.0,Paris (II),18.0,all,46663.716,3470395.0,1400478.0,Type A,bad,0,1
2.2017,France,63354.0,Marseille,1.0,Dry,3619.05,442860.0,1650348.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,2.0,Frozen,2564.805,99255.0,588549.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,3.0,other,47.205,520220.0,774570.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,4.0,Fish,1630.146,392480.0,645006.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,5.0,Fruits & Vegetables,3471.141,211930.0,404457.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,6.0,Meat,11152.968,2150310.0,10484454.0,Type A,good,1,1
2.2017,France,63354.0,Marseille,13.0,Food,22485.315,3817055.0,14547384.0,Type A,good,1,1
2.2017,France,63354.0,Marseille,7.0,Clothing,6234.207,237725.0,2096871.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,8.0,Household,3357.849,72015.0,383523.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,9.0,Hardware,2951.886,64990.0,502470.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,14.0,Non Food,12543.942,374730.0,2982864.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,15.0,Admin,5538.72,200.0,0.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,12.0,Checkout,10296.984,4191785.0,17530248.0,Type A,good,1,1
2.2017,France,63354.0,Marseille,16.0,Customer Services,4821.204,200.0,0.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,11.0,Delivery,6039.093,525975.0,104679.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,17.0,others,1265.094,200.0,0.0,Type A,bad,0,0
2.2017,France,63354.0,Marseille,18.0,all,62990.352,4191785.0,17530248.0,Type A,good,1,1
2.2017,France,85124.0,Lyon,1.0,Dry,3644.226,501965.0,1828482.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,2.0,Frozen,3801.576,135485.0,846237.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,3.0,other,47.205,534490.0,810564.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,4.0,Fish,1686.792,362975.0,741321.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,5.0,Fruits & Vegetables,4257.891,191240.0,449301.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,6.0,Meat,12682.41,1600740.0,5049444.0,Type B,good,1,1
2.2017,France,85124.0,Lyon,13.0,Food,26120.1,3326895.0,9725349.0,Type B,good,1,1
2.2017,France,85124.0,Lyon,7.0,Clothing,6083.151,191175.0,1841193.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,8.0,Household,1743.438,53495.0,251943.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,9.0,Hardware,2206.047,51145.0,374628.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,14.0,Non Food,10032.636,295815.0,2467764.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,15.0,Admin,5765.304,205.0,0.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,12.0,Checkout,6687.375,3622710.0,12193113.0,Type B,good,1,1
2.2017,France,85124.0,Lyon,16.0,Customer Services,3691.431,205.0,0.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,11.0,Delivery,4327.125,458070.0,1815747.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,17.0,others,2520.747,205.0,0.0,Type B,bad,0,0
2.2017,France,85124.0,Lyon,18.0,all,59144.718,3622710.0,12193113.0,Type B,good,1,1
2.2017,France,73422.0,Bordeaux,1.0,Dry,4251.597,634435.0,2552868.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,2.0,Frozen,3238.263,140525.0,944841.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,3.0,other,47.205,730480.0,1045617.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,4.0,Fish,2602.569,492155.0,932154.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,5.0,Fruits & Vegetables,6891.93,299080.0,610797.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,6.0,Meat,12720.174,2519650.0,9446169.0,Type A,good,1,1
2.2017,France,73422.0,Bordeaux,13.0,Food,29751.738,4816325.0,15532446.0,Type A,good,1,1
2.2017,France,73422.0,Bordeaux,7.0,Clothing,9919.344,290345.0,2404065.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,8.0,Household,3197.352,129470.0,539925.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,9.0,Hardware,3011.679,84005.0,621789.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,14.0,Non Food,16128.375,503820.0,3565779.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,15.0,Admin,6045.387,210.0,0.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,12.0,Checkout,11360.67,5320145.0,19098225.0,Type A,good,1,1
2.2017,France,73422.0,Bordeaux,16.0,Customer Services,4818.057,210.0,0.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,11.0,Delivery,4025.013,432265.0,1456947.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,17.0,others,1626.999,210.0,0.0,Type A,bad,0,0
2.2017,France,73422.0,Bordeaux,18.0,all,73756.239,5320145.0,19098225.0,Type A,good,1,1
2.2017,France,91973.0,Nantes,1.0,Dry,2341.368,317060.0,1364544.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,2.0,Frozen,2410.602,97440.0,62007.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,3.0,other,47.205,479125.0,810234.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,4.0,Fish,1079.421,223095.0,470310.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,5.0,Fruits & Vegetables,3065.178,156635.0,342186.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,6.0,Meat,5991.888,1206235.0,3845961.0,Type B,good,1,1
2.2017,France,91973.0,Nantes,13.0,Food,14935.662,2479590.0,7459242.0,Type B,good,1,1
2.2017,France,91973.0,Nantes,7.0,Clothing,3017.973,100000.0,889770.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,8.0,Household,1589.235,23975.0,148737.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,9.0,Hardware,1013.334,28360.0,223980.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,14.0,Non Food,5620.542,152335.0,1262487.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,15.0,Admin,4006.131,215.0,0.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,12.0,Checkout,4915.614,2631925.0,8721729.0,Type B,good,1,1
2.2017,France,91973.0,Nantes,16.0,Customer Services,2955.033,215.0,0.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,11.0,Delivery,0,28500.0,93771.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,17.0,others,1315.446,215.0,0.0,Type B,bad,0,0
2.2017,France,91973.0,Nantes,18.0,all,33748.428,2631925.0,8721729.0,Type B,good,1,1
2.2017,Belgium,19340.0,Brussels (I),1.0,Dry,3128.118,320090.0,1380978.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),2.0,Frozen,2272.134,77705.0,433755.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),3.0,other,47.205,581300.0,853347.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),4.0,Fish,1752.879,337485.0,672381.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),5.0,Fruits & Vegetables,1859.877,159940.0,371004.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),6.0,Meat,8556.693,1653055.0,6504723.0,Type A,good,1,1
2.2017,Belgium,19340.0,Brussels (I),13.0,Food,17616.906,3129575.0,10216188.0,Type A,good,1,1
2.2017,Belgium,19340.0,Brussels (I),7.0,Clothing,4201.245,167120.0,1448418.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),8.0,Household,1280.829,24575.0,153816.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),9.0,Hardware,1309.152,34795.0,257778.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),14.0,Non Food,6791.226,226490.0,180012.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),15.0,Admin,4821.204,220.0,0.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),12.0,Checkout,5674.041,3356065.0,12076200.0,Type A,good,1,1
2.2017,Belgium,19340.0,Brussels (I),16.0,Customer Services,2687.538,220.0,0.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),11.0,Delivery,849.69,0.0,0.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),17.0,others,31.47,220.0,0.0,Type A,bad,0,0
2.2017,Belgium,19340.0,Brussels (I),18.0,all,38472.075,3356065.0,12076200.0,Type A,good,1,1
2.2017,Belgium,76852.0,Brussels (II),1.0,Dry,4745.676,584180.0,2314302.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),2.0,Frozen,2309.898,132240.0,784521.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),3.0,other,47.205,861750.0,1416624.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),4.0,Fish,2202.9,589395.0,1094244.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),5.0,Fruits & Vegetables,3795.282,284040.0,531.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),6.0,Meat,12581.706,2388005.0,8768499.0,Type A,good,1,1
2.2017,Belgium,76852.0,Brussels (II),13.0,Food,25682.667,4839610.0,14978721.0,Type A,good,1,1
2.2017,Belgium,76852.0,Brussels (II),7.0,Clothing,8068.908,241190.0,1863663.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),8.0,Household,1809.525,50710.0,300639.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),9.0,Hardware,3757.518,68660.0,472407.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),14.0,Non Food,13635.951,360560.0,2636709.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),15.0,Admin,5913.213,225.0,0.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),12.0,Checkout,9352.884,5200170.0,17615430.0,Type A,good,1,1
2.2017,Belgium,76852.0,Brussels (II),16.0,Customer Services,2555.364,225.0,0.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),17.0,others,31.47,225.0,0.0,Type A,bad,0,0
2.2017,Belgium,76852.0,Brussels (II),18.0,all,57171.549,5200170.0,17615430.0,Type A,good,1,1
2.2017,Belgium,73762.0,Antwerp,1.0,Dry,4814.91,768590.0,3220722.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,2.0,Frozen,2753.625,166370.0,1074981.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,3.0,other,47.205,892280.0,1623876.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,4.0,Fish,3401.907,605255.0,1203300.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,5.0,Fruits & Vegetables,4934.496,299270.0,723831.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,6.0,Meat,16342.371,2357810.0,9700563.0,Type A,good,1,1
2.2017,Belgium,73762.0,Antwerp,13.0,Food,32294.514,5089575.0,17547273.0,Type A,good,1,1
2.2017,Belgium,73762.0,Antwerp,7.0,Clothing,7077.603,232615.0,1990074.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,8.0,Household,2420.043,70055.0,411837.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,9.0,Hardware,2744.184,53860.0,393627.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,14.0,Non Food,12241.83,356530.0,2795538.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,15.0,Admin,6039.093,230.0,0.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,12.0,Checkout,9264.768,5446105.0,20342811.0,Type A,good,1,1
2.2017,Belgium,73762.0,Antwerp,16.0,Customer Services,5022.612,230.0,0.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,17.0,others,1992.051,230.0,0.0,Type A,bad,0,0
2.2017,Belgium,73762.0,Antwerp,18.0,all,66854.868,5446105.0,20342811.0,Type A,good,1,1
2.2017,Sweden,81473.0,Stockholm,1.0,Dry,5013.171,713515.0,2644635.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,2.0,Frozen,4846.38,220040.0,1363662.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,3.0,other,47.205,1014685.0,1526964.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,4.0,Fish,3323.232,836905.0,1406133.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,5.0,Fruits & Vegetables,4626.09,404800.0,776187.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,6.0,Meat,19184.112,3198325.0,16424988.0,Type A,good,1,1
2.2017,Sweden,81473.0,Stockholm,13.0,Food,37040.19,6388270.0,24142569.0,Type A,good,1,1
2.2017,Sweden,81473.0,Stockholm,7.0,Clothing,10422.864,348395.0,2981931.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,8.0,Household,2102.196,77385.0,384618.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,9.0,Hardware,2369.691,65930.0,486717.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,14.0,Non Food,14894.751,491710.0,3853266.0,Type A,good,1,0
2.2017,Sweden,81473.0,Stockholm,15.0,Admin,7266.423,235.0,0.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,12.0,Checkout,13217.4,6879980.0,27995835.0,Type A,good,1,1
2.2017,Sweden,81473.0,Stockholm,16.0,Customer Services,5217.726,235.0,0.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,17.0,others,4550.562,235.0,0.0,Type A,bad,0,0
2.2017,Sweden,81473.0,Stockholm,18.0,all,82187.052,6879980.0,27995835.0,Type A,good,1,1
2.2017,Sweden,90992.0,Malmö,1.0,Dry,4201.245,547405.0,2104377.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,2.0,Frozen,2212.341,109230.0,652683.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,3.0,other,47.205,536435.0,76074.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,4.0,Fish,1850.436,353295.0,620904.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,5.0,Fruits & Vegetables,3376.731,224330.0,435465.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,6.0,Meat,9862.698,1774810.0,7663869.0,Type A,good,1,1
2.2017,Sweden,90992.0,Malmö,13.0,Food,21550.656,3545505.0,12243372.0,Type A,good,1,1
2.2017,Sweden,90992.0,Malmö,7.0,Clothing,4320.831,173915.0,1572807.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,8.0,Household,2344.515,57495.0,33804.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,9.0,Hardware,1444.473,52950.0,366270.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,14.0,Non Food,8109.819,284360.0,2277681.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,15.0,Admin,4154.04,240.0,0.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,12.0,Checkout,8478.018,3829865.0,14521053.0,Type A,good,1,1
2.2017,Sweden,90992.0,Malmö,16.0,Customer Services,3030.561,240.0,0.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,17.0,others,2432.631,240.0,0.0,Type A,bad,0,0
2.2017,Sweden,90992.0,Malmö,18.0,all,47755.725,3829865.0,14521053.0,Type A,good,1,1
2.2017,Sweden,29650.0,Gothenburg,1.0,Dry,2652.921,382475.0,1292226.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,2.0,Frozen,2001.492,87085.0,465399.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,3.0,other,47.205,543835.0,641493.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,4.0,Fish,1441.326,280230.0,457518.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,5.0,Fruits & Vegetables,3653.667,212010.0,351324.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,6.0,Meat,9988.578,1731170.0,6493215.0,Type A,good,1,1
2.2017,Sweden,29650.0,Gothenburg,13.0,Food,19785.189,3236805.0,9701175.0,Type A,good,1,1
2.2017,Sweden,29650.0,Gothenburg,7.0,Clothing,4733.088,170580.0,130074.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,8.0,Household,1951.14,59755.0,323262.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,9.0,Hardware,1951.14,60470.0,457836.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,14.0,Non Food,8635.368,290805.0,2141172.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,15.0,Admin,5274.372,245.0,0.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,12.0,Checkout,6671.64,3527610.0,11842347.0,Type A,good,1,1
2.2017,Sweden,29650.0,Gothenburg,16.0,Customer Services,4399.506,245.0,0.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,11.0,Delivery,0,5.0,546.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,17.0,others,2605.716,245.0,0.0,Type A,bad,0,0
2.2017,Sweden,29650.0,Gothenburg,18.0,all,47371.791,3527610.0,11842347.0,Type A,good,1,1
,,,,,,,,,,bad,0,0
3.2017,United Kingdom,88253.0,London (I),1.0,Dry,2939.298,355580.0,1172145.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),2.0,Frozen,1208.448,79930.0,418905.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),3.0,other,47.205,418815.0,634173.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),4.0,Fish,1535.736,290175.0,458148.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),5.0,Fruits & Vegetables,1601.823,155190.0,317517.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),6.0,Meat,8931.186,1780695.0,5092125.0,Type A,good,1,1
3.2017,United Kingdom,88253.0,London (I),13.0,Food,16263.696,3080385.0,8145645.0,Type A,good,1,1
3.2017,United Kingdom,88253.0,London (I),7.0,Clothing,4519.092,158000.0,1172712.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),8.0,Household,1686.792,52595.0,376821.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),9.0,Hardware,1608.117,55035.0,367107.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),14.0,Non Food,7814.001,265630.0,2069478.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),15.0,Admin,4361.742,0.0,0.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),12.0,Checkout,6001.329,3346015.0,10562364.0,Type A,good,1,1
3.2017,United Kingdom,88253.0,London (I),16.0,Customer Services,2826.006,0.0,0.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),17.0,others,2268.987,0.0,0.0,Type A,bad,0,0
3.2017,United Kingdom,88253.0,London (I),18.0,all,39535.761,3346015.0,1057056.0,Type A,bad,0,1
3.2017,United Kingdom,38976.0,Manchester,1.0,Dry,2674.95,649550.0,2222031.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,2.0,Frozen,5803.068,214580.0,1178271.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,3.0,other,47.205,1242220.0,1820496.0,Type A,bad,0,1
3.2017,United Kingdom,38976.0,Manchester,4.0,Fish,2939.298,1005660.0,1690926.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,5.0,Fruits & Vegetables,7751.061,483725.0,1078512.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,6.0,Meat,15373.095,3273700.0,11821986.0,Type A,good,1,1
3.2017,United Kingdom,38976.0,Manchester,13.0,Food,34588.677,6869435.0,19549146.0,Type A,good,1,1
3.2017,United Kingdom,38976.0,Manchester,7.0,Clothing,7990.233,359535.0,2362761.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,8.0,Household,2184.018,65395.0,459225.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,9.0,Hardware,2322.486,49310.0,376920.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,14.0,Non Food,12496.737,474240.0,3277482.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,15.0,Admin,7555.947,5.0,0.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,12.0,Checkout,11533.755,7343675.0,23340288.0,Type A,good,1,1
3.2017,United Kingdom,38976.0,Manchester,16.0,Customer Services,5387.664,5.0,0.0,Type A,bad,0,0
3.2017,United Kingdom,38976.0,Manchester,11.0,Delivery,0,50.0,420.0,Type A,bad,0,0
